"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1697","Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)","1/38",0.455392488939008,0.544753537151553,0,0,1.6802942182689,1.3217120704109,"PRNP"
"1698","Peptidyl-Serine Phosphorylation (GO:0018105)","3/158",0.458820555204979,0.548531052453538,0,0,1.20369837682351,0.937796702084942,"CDK1;VRK1;TTK"
"1699","Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)","2/98",0.461741402042622,0.550235450701766,0,0,1.29543650793651,1.00104892481241,"ANKRD1;TSPO"
"1700","Regulation Of Mitochondrial Membrane Potential (GO:0051881)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"PMAIP1"
"1701","Anterograde Axonal Transport (GO:0008089)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"NEFL"
"1702","Carboxylic Acid Transmembrane Transport (GO:1905039)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"SLC16A3"
"1703","Regulation Of Receptor-Mediated Endocytosis (GO:0048259)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"CLU"
"1704","Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"CLU"
"1705","Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"FGF18"
"1706","Vesicle Cytoskeletal Trafficking (GO:0099518)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"SYT4"
"1707","Negative Regulation Of Lymphocyte Proliferation (GO:0050672)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"TNFRSF21"
"1708","Negative Regulation Of Mitochondrion Organization (GO:0010823)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"CLU"
"1709","Positive Regulation Of ATP-dependent Activity (GO:0032781)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"TNNT3"
"1710","Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"PMAIP1"
"1711","Positive Regulation Of Lipid Biosynthetic Process (GO:0046889)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"FABP3"
"1712","Positive Regulation Of Lymphocyte Differentiation (GO:0045621)","1/39",0.464040931823361,0.550235450701766,0,0,1.6359926715523,1.25608656872044,"ZAP70"
"1713","Cellular Response To Insulin Stimulus (GO:0032869)","2/99",0.466983061383187,0.55340082580728,0,0,1.28201603665521,0.976206871061339,"RAB31;HDAC9"
"1714","Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"WNT5A"
"1715","Regulation Of Glycolytic Process (GO:0006110)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"PRKAA2"
"1716","Aortic Valve Development (GO:0003176)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"SLIT1"
"1717","Cell Cycle G2/M Phase Transition (GO:0044839)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"CDK1"
"1718","Cellular Response To Heat (GO:0034605)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"THBS1"
"1719","Cyclic-Nucleotide-Mediated Signaling (GO:0019935)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"ADCY2"
"1720","Endothelial Cell Migration (GO:0043542)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"EMP2"
"1721","Synaptic Vesicle Endocytosis (GO:0048488)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"SYT1"
"1722","Negative Regulation Of Cell-Cell Adhesion (GO:0022408)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"RGCC"
"1723","Negative Regulation Of Protein Localization (GO:1903828)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"CORO2B"
"1724","Negative Regulation Of Secretion By Cell (GO:1903531)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"SYT4"
"1725","Positive Regulation Of Monoatomic Ion Transport (GO:0043270)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"ANK3"
"1726","Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"ID2"
"1727","Protein Deacetylation (GO:0006476)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"HDAC9"
"1728","Protein Localization To Chromosome (GO:0034502)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"MCM8"
"1729","Protein Localization To Cilium (GO:0061512)","1/40",0.4725524621979,0.554818680313323,0,0,1.59396299902629,1.19484503615498,"FSIP2"
"1730","Hemopoiesis (GO:0030097)","2/101",0.477375041389343,0.560156840474201,0,0,1.25598845598846,0.928744239246346,"TGFB2;WNT5A"
"1731","Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)","3/163",0.479196486351089,0.561644842547754,0,0,1.16578423566879,0.857602836384756,"CXCL10;LPAR1;ADCY2"
"1732","Nitrogen Compound Transport (GO:0071705)","3/163",0.479196486351089,0.561644842547754,0,0,1.16578423566879,0.857602836384756,"RAB38;SLC1A5;SLC15A3"
"1733","Regulation Of Chemokine Production (GO:0032642)","1/41",0.480929240884971,0.562376934905813,0,0,1.55403481012658,1.13760807121759,"WNT5A"
"1734","Cellular Response To Retinoic Acid (GO:0071300)","1/41",0.480929240884971,0.562376934905813,0,0,1.55403481012658,1.13760807121759,"WNT5A"
"1735","Response To Amino Acid Starvation (GO:1990928)","1/41",0.480929240884971,0.562376934905813,0,0,1.55403481012658,1.13760807121759,"SESN3"
"1736","Stem Cell Differentiation (GO:0048863)","1/41",0.480929240884971,0.562376934905813,0,0,1.55403481012658,1.13760807121759,"TGFB2"
"1737","Regulation Of RNA Splicing (GO:0043484)","2/102",0.482524666137398,0.563917715750673,0,0,1.24336507936508,0.906069026628009,"AHNAK2;ILDR2"
"1738","Regulation Of Neurotransmitter Receptor Activity (GO:0099601)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"SHISA9"
"1739","Branching Morphogenesis Of An Epithelial Tube (GO:0048754)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"SALL1"
"1740","Cardiac Ventricle Morphogenesis (GO:0003208)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"TGFB2"
"1741","Cellular Response To Amino Acid Starvation (GO:0034198)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"SESN3"
"1742","Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"CLU"
"1743","Skeletal Muscle Tissue Development (GO:0007519)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"DMD"
"1744","Substantia Nigra Development (GO:0021762)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"CALM2"
"1745","Keratinocyte Differentiation (GO:0030216)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"WNT5A"
"1746","Lipid Modification (GO:0030258)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"PLPP4"
"1747","Lysosome Localization (GO:0032418)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"S100A13"
"1748","Monocyte Chemotaxis (GO:0002548)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"CCL2"
"1749","Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"CXCL10"
"1750","Positive Regulation Of Neuron Differentiation (GO:0045666)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"ASCL1"
"1751","Potassium Ion Import Across Plasma Membrane (GO:1990573)","1/42",0.489173394420703,0.567117070630513,0,0,1.51605433775857,1.08403685959013,"ATP1A3"
"1752","DNA Repair (GO:0006281)","5/291",0.490819475715977,0.568700648232553,0,0,1.08688587053972,0.773513724858998,"RRM1;DTX3L;FANCD2;UBE2T;CDK1"
"1753","Peptidyl-Serine Modification (GO:0018209)","3/166",0.491249245975216,0.568873912909121,0,0,1.14415224102223,0.813267589887027,"CDK1;VRK1;TTK"
"1754","Membrane Organization (GO:0061024)","3/167",0.495236501990498,0.573164252588775,0,0,1.13711744601522,0.799074999635963,"CNTN2;ANK3;TRDN"
"1755","DNA-templated DNA Replication Maintenance Of Fidelity (GO:0045005)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"MCM8"
"1756","Regulation Of Filopodium Assembly (GO:0051489)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"CLU"
"1757","SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"FBXO2"
"1758","Intracellular Glucose Homeostasis (GO:0001678)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"PRKAA2"
"1759","Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"PMEPA1"
"1760","Neurotransmitter Secretion (GO:0007269)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"SYT1"
"1761","Regulation Of JUN Kinase Activity (GO:0043506)","1/43",0.497287016143787,0.57317192736296,0,0,1.47988245931284,1.03382801250206,"WNT5A"
"1762","Intrinsic Apoptotic Signaling Pathway (GO:0097193)","2/105",0.497784289626058,0.57317192736296,0,0,1.2069656341501,0.841965284912356,"IFI6;PMAIP1"
"1763","Lysosomal Transport (GO:0007041)","2/105",0.497784289626058,0.57317192736296,0,0,1.2069656341501,0.841965284912356,"DTX3L;RHOB"
"1764","Negative Regulation Of Multicellular Organismal Process (GO:0051241)","4/231",0.499654848718874,0.574999627493942,0,0,1.09532589266865,0.759978421658997,"RGCC;MARVELD3;REG3G;HDAC9"
"1765","Regulation Of Viral Entry Into Host Cell (GO:0046596)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"LY6E"
"1766","Establishment Of Protein Localization To Mitochondrion (GO:0072655)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"TSPO"
"1767","Extracellular Matrix Disassembly (GO:0022617)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"MMP11"
"1768","Synaptic Vesicle Recycling (GO:0036465)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"SYT1"
"1769","Positive Regulation Of Chemotaxis (GO:0050921)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"THBS1"
"1770","Positive Regulation Of Osteoblast Differentiation (GO:0045669)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"IL6ST"
"1771","Regulation Of B Cell Proliferation (GO:0030888)","1/44",0.505272166345387,0.579165724269416,0,0,1.44539299381807,0.986709164994215,"TNFRSF21"
"1772","Positive Regulation Of Developmental Process (GO:0051094)","4/233",0.506387498273718,0.580116603552849,0,0,1.08564811585306,0.738732621501156,"CDC20;FOXD1;LHX1;WNT5A"
"1773","Regulation Of Cell Cycle (GO:0051726)","5/298",0.511743006464261,0.583887708494864,0,0,1.0605364487617,0.710488068262122,"CDC20;TGFB2;CDK6;DLGAP5;RHOB"
"1774","Positive Regulation Of Translation (GO:0045727)","2/108",0.512754226106155,0.583887708494864,0,0,1.17262653489069,0.783266025500853,"VIM;THBS1"
"1775","Regulation Of Cellular Metabolic Process (GO:0031323)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"NUAK1"
"1776","I-kappaB kinase/NF-kappaB Signaling (GO:0007249)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"NFKBIA"
"1777","Regulation Of Telomerase Activity (GO:0051972)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"NEK2"
"1778","Chromosome Organization (GO:0051276)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"NUF2"
"1779","Hexose Metabolic Process (GO:0019318)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"TFAP2B"
"1780","Zymogen Activation (GO:0031638)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"PERP"
"1781","Mitotic Nuclear Division (GO:0140014)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"SPAG5"
"1782","Natural Killer Cell Activation (GO:0030101)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"EMP2"
"1783","Organic Hydroxy Compound Transport (GO:0015850)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"AKR1C1"
"1784","Positive Regulation Of Innate Immune Response (GO:0045089)","1/45",0.513130872884157,0.583887708494864,0,0,1.41247123130035,0.942435204159378,"WNT5A"
"1785","Negative Regulation Of Developmental Process (GO:0051093)","2/109",0.517678692174175,0.588402992784757,0,0,1.16160807001929,0.764803351014562,"CDK6;DCC"
"1786","Positive Regulation Of Wnt Signaling Pathway (GO:0030177)","2/109",0.517678692174175,0.588402992784757,0,0,1.16160807001929,0.764803351014562,"SALL1;WLS"
"1787","T Cell Differentiation (GO:0030217)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"ZAP70"
"1788","Regulation Of mRNA Catabolic Process (GO:0061013)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"VIM"
"1789","Amino Acid Transport (GO:0006865)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"SLC1A5"
"1790","Regulation Of Nervous System Development (GO:0051960)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"ASCL1"
"1791","Cellular Component Disassembly (GO:0022411)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"MMP11"
"1792","Negative Regulation Of Cellular Metabolic Process (GO:0031324)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"CDK6"
"1793","Positive Regulation Of Peptide Hormone Secretion (GO:0090277)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"FLNB"
"1794","Protein Sumoylation (GO:0016925)","1/46",0.520865131725754,0.589384736568161,0,0,1.38101265822785,0.900785026929084,"HDAC9"
"1795","Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)","2/110",0.522570047749043,0.590655454861112,0,0,1.15079365079365,0.746860754050955,"CXCL10;ADCY2"
"1796","Response To Lipid (GO:0033993)","2/110",0.522570047749043,0.590655454861112,0,0,1.15079365079365,0.746860754050955,"SCD;ASCL1"
"1797","RNA Metabolic Process (GO:0016070)","2/111",0.527428102436912,0.594024430912216,0,0,1.14017766127858,0.729420360155801,"CELF2;RBMS1"
"1798","Double-Strand Break Repair Via Homologous Recombination (GO:0000724)","2/111",0.527428102436912,0.594024430912216,0,0,1.14017766127858,0.729420360155801,"CDC45;MCM8"
"1799","Mitotic Cell Cycle Phase Transition (GO:0044772)","2/111",0.527428102436912,0.594024430912216,0,0,1.14017766127858,0.729420360155801,"CDK6;CDK1"
"1800","Regulation Of Signal Transduction By P53 Class Mediator (GO:1901796)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"NUAK1"
"1801","Regulation Of Wound Healing (GO:0061041)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"REG3G"
"1802","Response To Organonitrogen Compound (GO:0010243)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"CLU"
"1803","Secondary Alcohol Metabolic Process (GO:1902652)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"APOL2"
"1804","Negative Regulation Of Hydrolase Activity (GO:0051346)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"CTSB"
"1805","Protein Monoubiquitination (GO:0006513)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"UBE2T"
"1806","Regulation Of T Cell Differentiation (GO:0045580)","1/47",0.528476907501213,0.594024430912216,0,0,1.35092184920198,0.861558743222654,"ZAP70"
"1807","Calcium Ion Transport (GO:0006816)","2/112",0.532252680385101,0.597276363284553,0,0,1.12975468975469,0.712465039672698,"CLU;SLC8A1"
"1808","Small GTPase Mediated Signal Transduction (GO:0007264)","2/112",0.532252680385101,0.597276363284553,0,0,1.12975468975469,0.712465039672698,"DOK5;RAB38"
"1809","Protein Deubiquitination (GO:0016579)","2/112",0.532252680385101,0.597276363284553,0,0,1.12975468975469,0.712465039672698,"CDK1;USP18"
"1810","Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)","1/48",0.535968133783962,0.600118759835324,0,0,1.32211150013466,0.824575256088891,"PMAIP1"
"1811","Cellular Response To Radiation (GO:0071478)","1/48",0.535968133783962,0.600118759835324,0,0,1.32211150013466,0.824575256088891,"RHOB"
"1812","Cytoplasmic Microtubule Organization (GO:0031122)","1/48",0.535968133783962,0.600118759835324,0,0,1.32211150013466,0.824575256088891,"TRDN"
"1813","Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)","1/48",0.535968133783962,0.600118759835324,0,0,1.32211150013466,0.824575256088891,"TAPBP"
"1814","Regulation Of Protein Ubiquitination (GO:0031396)","2/113",0.537043619537672,0.60099148162154,0,0,1.11951951951952,0.695978371568939,"ANGPT1;SQSTM1"
"1815","Regulation Of Interleukin-6 Production (GO:0032675)","2/114",0.541800771219642,0.605314015176595,0,0,1.10946712018141,0.679944608653107,"WNT5A;CD47"
"1816","Response To Endoplasmic Reticulum Stress (GO:0034976)","2/114",0.541800771219642,0.605314015176595,0,0,1.10946712018141,0.679944608653107,"THBS1;ATF3"
"1817","Protein Modification By Small Protein Removal (GO:0070646)","2/114",0.541800771219642,0.605314015176595,0,0,1.10946712018141,0.679944608653107,"CDK1;USP18"
"1818","Autophagy Of Mitochondrion (GO:0000422)","1/49",0.543340713927278,0.605368632970568,0,0,1.29450158227848,0.789670159458703,"SQSTM1"
"1819","Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)","1/49",0.543340713927278,0.605368632970568,0,0,1.29450158227848,0.789670159458703,"CBLN1"
"1820","Interferon-Mediated Signaling Pathway (GO:0140888)","1/49",0.543340713927278,0.605368632970568,0,0,1.29450158227848,0.789670159458703,"SP100"
"1821","Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)","1/49",0.543340713927278,0.605368632970568,0,0,1.29450158227848,0.789670159458703,"DDIT4"
"1822","Proton Transmembrane Transport (GO:1902600)","1/49",0.543340713927278,0.605368632970568,0,0,1.29450158227848,0.789670159458703,"ATP1A3"
"1823","Regulation Of Mitochondrion Organization (GO:0010821)","1/50",0.550596521005629,0.611773912228476,0,0,1.268018599845,0.756693909656777,"SQSTM1"
"1824","Intracellular Iron Ion Homeostasis (GO:0006879)","1/50",0.550596521005629,0.611773912228476,0,0,1.268018599845,0.756693909656777,"CP"
"1825","Mitotic Metaphase Plate Congression (GO:0007080)","1/50",0.550596521005629,0.611773912228476,0,0,1.268018599845,0.756693909656777,"NUF2"
"1826","Pyruvate Metabolic Process (GO:0006090)","1/50",0.550596521005629,0.611773912228476,0,0,1.268018599845,0.756693909656777,"KRT17"
"1827","Regulation Of TORC1 Signaling (GO:1903432)","1/50",0.550596521005629,0.611773912228476,0,0,1.268018599845,0.756693909656777,"SESN3"
"1828","Cellular Response To Oxidative Stress (GO:0034599)","2/117",0.555868210602103,0.616334741399726,0,0,1.08035886818496,0.634412703675495,"PRKAA2;SQSTM1"
"1829","Protein Maturation (GO:0051604)","2/117",0.555868210602103,0.616334741399726,0,0,1.08035886818496,0.634412703675495,"BACE2;AEBP1"
"1830","Protein Processing (GO:0016485)","2/117",0.555868210602103,0.616334741399726,0,0,1.08035886818496,0.634412703675495,"BACE2;AEBP1"
"1831","RNA Processing (GO:0006396)","3/183",0.556776408083334,0.616334741399726,0,0,1.03519108280255,0.606199141821438,"CELF2;CELF3;RBMS1"
"1832","Amide Biosynthetic Process (GO:0043604)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"DMD"
"1833","Regulation Of Smoothened Signaling Pathway (GO:0008589)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"GAS1"
"1834","Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"NEK2"
"1835","Sensory Perception (GO:0007600)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"CCL2"
"1836","Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"LPAR1"
"1837","Regulated Exocytosis (GO:0045055)","1/51",0.557737398990787,0.616334741399726,0,0,1.24259493670886,0.725510225752068,"RAB31"
"1838","Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)","2/118",0.560488983448898,0.619038431121471,0,0,1.07099069512863,0.620045448609987,"ARHGAP29;SQSTM1"
"1839","Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"LPAR1"
"1840","Regulation Of Peptide Hormone Secretion (GO:0090276)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"TFAP2B"
"1841","Cartilage Development (GO:0051216)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"OSR2"
"1842","Regulation Of Proteolysis (GO:0030162)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"PERP"
"1843","Cell Cycle G1/S Phase Transition (GO:0044843)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"CDK6"
"1844","Cellular Response To Ionizing Radiation (GO:0071479)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"RHOB"
"1845","Icosanoid Metabolic Process (GO:0006690)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"PTGR1"
"1846","Negative Regulation Of Innate Immune Response (GO:0045824)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"USP18"
"1847","Negative Regulation Of Response To Stimulus (GO:0048585)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"CLU"
"1848","Neurotransmitter Transport (GO:0006836)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"SYT1"
"1849","Positive Regulation Of Telomere Maintenance (GO:0032206)","1/52",0.564765162520055,0.620050448845706,0,0,1.21816827997022,0.695994691885542,"NEK2"
"1850","Regulation Of Protein-Containing Complex Assembly (GO:0043254)","2/119",0.565075415318239,0.620055725997851,0,0,1.06178266178266,0.606061379356503,"HJURP;CLU"
"1851","Actin Cytoskeleton Reorganization (GO:0031532)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"TNIK"
"1852","Blood Vessel Morphogenesis (GO:0048514)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"HAS2"
"1853","Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"OCIAD2"
"1854","Endosome Organization (GO:0007032)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"SQSTM1"
"1855","Glycoprotein Metabolic Process (GO:0009100)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"FBXO2"
"1856","Negative Regulation Of Viral Genome Replication (GO:0045071)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"IFIT5"
"1857","Positive Regulation Of Chemokine Production (GO:0032722)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"WNT5A"
"1858","Protein Homotetramerization (GO:0051289)","1/53",0.571681597834106,0.624603683317134,0,0,1.19468111002921,0.668033527538353,"CLU"
"1859","ERBB Signaling Pathway (GO:0038127)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"MVP"
"1860","Regulation Of Exocytosis (GO:0017157)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"SYT1"
"1861","Endoplasmic Reticulum Organization (GO:0007029)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"TRDN"
"1862","Epidermal Cell Differentiation (GO:0009913)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"WNT5A"
"1863","Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"SQSTM1"
"1864","Nucleosome Assembly (GO:0006334)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"CHAF1A"
"1865","Peptidyl-Tyrosine Modification (GO:0018212)","1/54",0.578488462988252,0.629668407434934,0,0,1.17208024838787,0.641522506599371,"ZAP70"
"1866","Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)","1/55",0.585187488394937,0.635596897507609,0,0,1.1503164556962,0.616366002868924,"FGF18"
"1867","Response To Peptide Hormone (GO:0043434)","1/55",0.585187488394937,0.635596897507609,0,0,1.1503164556962,0.616366002868924,"REG3G"
"1868","Phosphatidylcholine Metabolic Process (GO:0046470)","1/55",0.585187488394937,0.635596897507609,0,0,1.1503164556962,0.616366002868924,"TSPO"
"1869","Positive Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042531)","1/55",0.585187488394937,0.635596897507609,0,0,1.1503164556962,0.616366002868924,"IL6ST"
"1870","Pattern Recognition Receptor Signaling Pathway (GO:0002221)","1/56",0.591780377180899,0.642413992340762,0,0,1.12934407364787,0.592476146202054,"NLRP1"
"1871","Positive Regulation Of Intracellular Protein Transport (GO:0090316)","2/126",0.596213895560771,0.646535367515152,0,0,1.00148489503328,0.517923713197271,"PRNP;ANK3"
"1872","Protein-Containing Complex Organization (GO:0043933)","2/126",0.596213895560771,0.646535367515152,0,0,1.00148489503328,0.517923713197271,"DMD;TAPBP"
"1873","Signal Transduction In Response To DNA Damage (GO:0042770)","1/57",0.5982688057713,0.647380424155511,0,0,1.10912070524412,0.569772074027503,"DTX3L"
