"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"573","Hypertension","1/61",0.6232105294719,0.692818686341362,0,0,1.03496835443038,0.48940640559108,"EBF1"
"574","Granulocyte count","2/133",0.625656024584874,0.694325588258824,0,0,0.947631164425058,0.444395937178003,"CDK6;CXCL2"
"575","Tonsillectomy","1/62",0.629200892624199,0.697045162785417,0,0,1.01794978211247,0.471620907355369,"LGI2"
"576","Post bronchodilator FEV1/FVC ratio","3/206",0.636899332895976,0.704348741414474,0,0,0.916820934391767,0.413617960183969,"SP100;TGFB2;LRRC4C"
"577","Axial length","1/64",0.640898292414835,0.707542828887781,0,0,0.985533453887884,0.438448562626879,"LAMA2"
"578","Photic sneeze reflex","1/65",0.646608305595643,0.712611575543987,0,0,0.970085047468354,0.422971213617371,"PLXDC2"
"579","Myeloid white cell count","2/140",0.653411061496257,0.7176255968502,0,0,0.899240855762595,0.38267091278404,"CDK6;CXCL2"
"580","Sum basophil neutrophil counts","2/140",0.653411061496257,0.7176255968502,0,0,0.899240855762595,0.38267091278404,"CDK6;CXCL2"
"581","Lung function (FEV1)","1/67",0.657758224697752,0.719917507100461,0,0,0.940592635212888,0.394031049029574,"PRSS23"
"582","Lung function (FVC)","1/67",0.657758224697752,0.719917507100461,0,0,0.940592635212888,0.394031049029574,"DCC"
"583","Systemic sclerosis","1/68",0.663200968773371,0.722152165997671,0,0,0.926506706971472,0.380495193547641,"RHOB"
"584","Fibrinogen levels","1/68",0.663200968773371,0.722152165997671,0,0,0.926506706971472,0.380495193547641,"LIPA"
"585","Waist-to-hip ratio adjusted for BMI (adjusted for smoking behaviour)","1/68",0.663200968773371,0.722152165997671,0,0,0.926506706971472,0.380495193547641,"NFE2L3"
"586","Alcoholic chronic pancreatitis","2/145",0.672217157858374,0.730720698900656,0,0,0.867576867576868,0.344578835197928,"ID2;NPAS3"
"587","Glucose homeostasis traits","1/70",0.673828954041935,0.731224946720124,0,0,0.899559713813979,0.355127264165956,"DCC"
"588","Mean corpuscular volume","5/365",0.689567311341593,0.747031253953393,0,0,0.860176282051282,0.319719750714049,"CHAF1A;CDK6;ID2;LRIG1;A4GALT"
"589","Platelet count","5/366",0.691858582665761,0.748240945939031,0,0,0.857749129909795,0.31597222456668,"CYP26A1;LINC00461;CD9;PDE5A;DLK1"
"590","Urate levels","1/74",0.694092353516387,0.749384456254133,0,0,0.850095370209815,0.310412539589396,"DAB2"
"591","Hypothyroidism","1/75",0.698958974059954,0.753361872210136,0,0,0.838564830653438,0.300343088984403,"CCL2"
"592","Waist-to-hip ratio adjusted for BMI (age <50)","2/153",0.700579531199876,0.753833042862029,0,0,0.821276148428466,0.292248969572711,"HOXC5;NFE2L3"
"593","Coronary heart disease","1/77",0.708461889088664,0.761029044434197,0,0,0.816414057295137,0.281384462599682,"LIPA"
"594","Plateletcrit","3/231",0.711906139500131,0.763437117989847,0,0,0.815244720080456,0.277027658421365,"CYP26A1;PDE5A;HDAC9"
"595","Extremely high intelligence","1/78",0.713100604715791,0.763437117989847,0,0,0.805770179187901,0.272457301011054,"ADAM12"
"596","Granulocyte percentage of myeloid white cells","2/159",0.720493510070836,0.769613112785352,0,0,0.789647153978364,0.258861238599046,"CDK6;CXCL2"
"597","Eyebrow thickness","1/80",0.722158463181287,0.769613112785352,0,0,0.785290818779042,0.255620553193623,"FOXD1"
"598","Blond vs. brown/black hair color","2/160",0.723702126465347,0.769613112785352,0,0,0.784609202330721,0.253723313698002,"DDIT4;PAX3"
"599","Eosinophil percentage of white cells","2/160",0.723702126465347,0.769613112785352,0,0,0.784609202330721,0.253723313698002,"CCDC18;LPAR1"
"600","Chronic kidney disease","1/81",0.726579914570772,0.771385675969303,0,0,0.775435126582279,0.24767925441476,"DAB2"
"601","Ulcerative colitis","6/456",0.732592917820311,0.776475355493408,0,0,0.824565916398714,0.256576132426592,"CNTNAP2;SDF2L1;DUSP1;LAMB1;HDAC9;IER3"
"602","Schizophrenia","12/882",0.745955136320175,0.789324620989953,0,0,0.850785754663652,0.249356643325221,"NRP1;LRRN3;DCC;PPP2R2B;NDST3;NRXN3;COL21A1;CNTN2;ANK3;CA8;CLU;NPAS3"
"603","Red blood cell count","3/246",0.750869941089147,0.793207549707772,0,0,0.764331210191083,0.218998336195209,"CDK6;CNTN2;A4GALT"
"604","Reticulocyte count","2/171",0.756985048498674,0.798343503135191,0,0,0.733126702357472,0.204111107773196,"GLRX;FLNB"
"605","Chronic inflammatory diseases (pleiotropy)","2/177",0.773642080561749,0.812748267579204,0,0,0.707773242630385,0.18164712955815,"NFKBIA;ACTA2"
"606","Breast size","1/93",0.774471269106087,0.812748267579204,0,0,0.673878646119978,0.172226343511226,"TTN"
"607","HDL cholesterol levels","1/93",0.774471269106087,0.812748267579204,0,0,0.673878646119978,0.172226343511226,"PLTP"
"608","Reticulocyte fraction of red cells","2/180",0.781591774585953,0.818871645413243,0,0,0.69573747101837,0.17144550757744,"GLRX;FLNB"
"609","Diisocyanate-induced asthma","3/261",0.785505669224463,0.821620872407197,0,0,0.719337875870241,0.173668019814459,"UNC5B;PAX3;NPAS3"
"610","Creatinine levels","1/97",0.788498021988211,0.823398754109,0,0,0.645668512658228,0.153427226421937,"SALL1"
"611","Blood pressure","1/98",0.791866641324581,0.825563094146904,0,0,0.638979511940493,0.149113718023505,"EBF1"
"612","Serum metabolite levels","1/100",0.798444267363207,0.831060454755495,0,0,0.626006904487917,0.140907963259693,"MYL1"
"613","Response to statin therapy","1/102",0.804814654176217,0.836324526444127,0,0,0.613548063667126,0.133227833664695,"GRIK1"
"614","Mean arterial pressure","1/110",0.828350976661203,0.859380410640368,0,0,0.568284752061317,0.107018435219286,"TNNT3"
"615","Glomerular filtration rate","1/111",0.831086633409097,0.859412802321589,0,0,0.563089758342923,0.104183563948246,"SALL1"
"616","Metabolite levels","1/111",0.831086633409097,0.859412802321589,0,0,0.563089758342923,0.104183563948246,"PLTP"
"617","Systemic lupus erythematosus","4/365",0.833302580117827,0.859412802321589,0,0,0.684006973883338,0.124734459298767,"DAB2;SYT1;PERP;AHNAK2"
"618","Primary biliary cholangitis","1/112",0.833778825486252,0.859412802321589,0,0,0.55798836811495,0.10143509232487,"FGFRL1"
"619","Cognitive performance","1/116",0.84412655295663,0.868673043995757,0,0,0.538470005503577,0.0912452778072628,"CORO2B"
"620","Cholesterol, total","1/121",0.856162722487347,0.878221665417777,0,0,0.515901898734177,0.0801168948451681,"VIM"
"621","Vitiligo","1/121",0.856162722487347,0.878221665417777,0,0,0.515901898734177,0.0801168948451681,"UNC5B"
"622","Psoriasis","1/127",0.869389225115021,0.889628286448773,0,0,0.491184448462929,0.0687483140125309,"NFKBIA"
"623","Acne (severe)","2/223",0.871245248051368,0.889628286448773,0,0,0.559132370897077,0.0770662049577058,"TGFB2;TMEM158"
"624","Hemoglobin concentration","1/128",0.871472607133492,0.889628286448773,0,0,0.48729193660919,0.0670371641518415,"A4GALT"
"625","Lung cancer","2/225",0.874452945523224,0.89124244207727,0,0,0.554060787244644,0.0743310184895451,"AKR1C1;NKD2"
"626","Multiple sclerosis","2/244",0.901454600034338,0.917294856584463,0,0,0.510061655516201,0.0529166515087271,"MLANA;CXCR4"
"627","Mean corpuscular hemoglobin","3/336",0.903963641803524,0.918380924766898,0,0,0.555173007402307,0.0560536748360467,"RRM1;CHAF1A;LRIG1"
"628","Waist-to-hip ratio adjusted for BMI (age >50)","2/250",0.908790408198853,0.921814474558391,0,0,0.497567844342038,0.0475877794373874,"HOXC5;NFE2L3"
"629","Hematocrit","1/153",0.914039583434865,0.925664888152637,0,0,0.406624750166556,0.0365480020433211,"A4GALT"
"630","Blood metabolite levels","1/158",0.920689139608771,0.930919018937757,0,0,0.393574135289849,0.0325221424711537,"SCD"
"631","Waist-to-hip ratio adjusted for BMI","3/367",0.932615747507544,0.941483726089232,0,0,0.507078112969833,0.035374787958648,"NMU;HOXC5;NFE2L3"
"632","LDL cholesterol","1/181",0.945250963720309,0.952729215015565,0,0,0.342879746835443,0.0193057812859342,"TNIK"
"633","Waist-to-hip ratio adjusted for BMI x sex x age interaction (4df test)","3/419",0.963661999896886,0.969751491207451,0,0,0.44249908133268,0.0163789567485147,"NMU;HOXC5;NFE2L3"
"634","Crohn's disease","5/613",0.967822098790282,0.972401698626829,0,0,0.502778129217274,0.0164443596653685,"CNTNAP2;SDF2L1;SP110;CCL2;IL6ST"
"635","HDL cholesterol","1/238",0.978188428162583,0.981269336597741,0,0,0.25965390161833,0.00572613728079404,"PLTP"
"636","Autism spectrum disorder or schizophrenia","6/752",0.981008398130339,0.982550864165135,0,0,0.489737334379283,0.00939035032884284,"LRRN3;HIST1H1E;HIST1H3B;CLU;IER3;TAPBP"
"637","Prostate cancer","1/399",0.998400233073631,0.998400233073631,0,0,0.153337891991604,0.000245501313008085,"EBF2"
